data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,70.94704247975034,3.862838746101238,1.0,1.0,74.31855104166668,4.141724538568742,1.0,1.0,15.715145127921843,13.412842952027237,0.9999999999999999,0.9999999999999999,33.794548581301484,15.662883053580071,1.0,1.0,50.490306290776665,19.342968684601033,1.0,1.0,84.28485487207814,13.412842952027237,0.9999999999999999,1.0
selfparaphrase,53.02113415638902,4.289946580352456,0.3413575054857137,0.2801345430221722,35.186182458333334,5.992791500775782,0.0031480677377333914,-0.0075288821160215125,73.98178803554111,19.816161024034308,0.3832338405421221,0.340790921310716,1.541990132162167,2.5221041644511724,0.06475207615170546,-0.037116439238458525,24.476221832296716,19.998241598651475,0.47470401597274897,0.48923745798661994,26.018211964458885,19.816161024034308,0.3832338405421221,0.340790921310716
