data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,70.94704247975034,3.862838746101238,1.0,1.0,74.31855104166668,4.141724538568742,1.0,1.0,9.539763288622273,10.637229876796649,1.0,1.0,33.794548581301484,15.662883053580071,1.0,1.0,56.66568813007624,18.9607932727609,1.0,0.9999999999999998,90.46023671137773,10.637229876796649,1.0,0.9999999999999999
negation,25.664613024825986,5.726831397245192,0.3093958638658199,0.2801193184854398,34.97048464583333,5.83109359520429,0.40197568389057753,0.4436656755625539,0.12254901960784313,0.8401537500491476,-0.20104448281939644,-0.13081577695544389,0.0,0.0,,,99.87745098039215,0.8401537500491487,0.1000435418105729,0.05127900127564713,99.87745098039215,0.8401537500491487,-0.20104448281939644,-0.13081577695544397
