data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,70.94704247975034,3.862838746101238,1.0,1.0,74.31855104166668,4.141724538568742,1.0,1.0,9.539763288622273,10.637229876796649,1.0,1.0,33.794548581301484,15.662883053580071,1.0,1.0,56.66568813007624,18.9607932727609,1.0,0.9999999999999998,90.46023671137773,10.637229876796649,1.0,0.9999999999999999
paraphrase,72.40211791406993,3.2194899727375406,0.45062013206271195,0.5699480612657464,75.88338358333333,3.2898338893046892,0.5343030829353018,0.6399126633608134,10.030435400989022,8.914458903239954,0.5576134559580141,0.6723502069485352,33.905771533220836,18.163287413507486,0.6651281847362938,0.6976347115530074,56.06379306579013,22.1148904573393,0.6990146335510421,0.7489284104048027,89.96956459901098,8.914458903239954,0.5576134559580141,0.6723502069485353
