data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg),mean(nli_factuality),std_dev(nli_factuality),corr(nli_factuality),rank_corr(nli_factuality)
base,72.40833382698067,3.144058455254632,1.0,0.9999999999999999,23.416735541666664,5.29210960986132,1.0,1.0,11.027344927724329,12.107065293028272,0.9999999999999999,1.0,28.513727019736013,14.654030824000738,0.9999999999999999,1.0,60.458928052539655,18.126340216084994,1.0,1.0,77.94531014455133,24.214130586056545,0.9999999999999999,1.0,26.942872006921064,16.78708892642433,1.0,0.9999999999999998
paraphrase,76.19346694701927,3.067347475409203,0.3889054741302495,0.40447728443258274,18.852871322916666,7.41257087936854,0.8131784628745116,0.8221785312338081,10.447801570756367,10.082270477012274,0.4198159442387279,0.43923931417651196,32.60206334999799,19.40821647404029,0.5186371659302295,0.5432438058306472,56.95013507924565,21.719379321518222,0.6452479846013016,0.6612145773626635,79.10439685848725,20.164540954024552,0.4198159442387279,0.43923931417651185,0.0,0.0,,
