data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,69.80167519030176,3.8670268359282853,1.0,1.0,79.60724232291666,5.779851006675362,1.0,1.0,27.284763541926896,16.971292880612296,1.0,1.0,28.513727019736013,14.654030824000738,0.9999999999999999,1.0,44.20150943833709,16.843610253636722,1.0,0.9999999999999998,72.7152364580731,16.971292880612292,1.0,0.9999999999999998
similarity,55.38348358159326,4.257639271334538,0.32067739583552185,0.3167225775910703,63.852530333333334,4.113412319882313,0.3021059487624837,0.2317099843864142,75.9439026022626,8.534662660181311,-0.05284729392728031,-0.1348238278925092,6.853020512017859,5.5951238269729116,0.07508910787190518,0.05115248411634498,17.203076885719536,8.623986370390677,0.24669543821435155,0.184947094729319,24.056097397737403,8.53466266018131,-0.05284729392728031,-0.1348238278925093
