data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,70.94704247975034,3.862838746101238,1.0,1.0,74.31855104166668,4.141724538568742,1.0,1.0,20.555458238120895,15.171823567091073,1.0,1.0,33.794548581301484,15.662883053580071,1.0,1.0,45.64999318057762,18.090789530837537,1.0,1.0,79.44454176187911,15.171823567091073,1.0,1.0
similarity,61.97790297371585,3.990274295802204,0.12120718666883788,0.14184467785246307,62.870003625,4.4793107684252735,0.02811550151975684,0.04489158626766767,55.78362835734534,11.984059902080874,-0.04336133904940056,0.000843873958872283,19.80224066961348,10.548804544215471,0.06852737114353848,0.1274913530125871,24.414130973041182,14.040697326435605,0.28448884975097527,0.29194187414966055,44.21637164265467,11.984059902080874,-0.04336133904940056,0.0008438739588723211
