data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,70.94704247975034,3.862838746101238,1.0,1.0,74.31855104166668,4.141724538568742,1.0,1.0,20.555458238120895,15.171823567091073,1.0,1.0,33.794548581301484,15.662883053580071,1.0,1.0,45.64999318057762,18.090789530837537,1.0,1.0,79.44454176187911,15.171823567091073,1.0,1.0
selfparaphrase,53.02113415638902,4.289946580352456,0.3413575054857137,0.2801345430221722,35.186182458333334,5.992791500775782,0.0031480677377333914,-0.0075288821160215125,96.46265567130293,4.386116128582066,0.11621896492209327,0.16670888006084908,1.541990132162167,2.5221041644511724,0.06475207615170546,-0.037116439238458525,1.9953541965349055,3.666318313104302,0.3465023981370551,0.35295037632692383,3.537344328697074,4.386116128582065,0.11621896492209327,0.16670888006084889
