data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,69.80167519030176,3.8670268359282853,1.0,1.0,79.60724232291666,5.779851006675362,1.0,1.0,11.027344927724329,12.107065293028272,0.9999999999999999,1.0,28.513727019736013,14.654030824000738,0.9999999999999999,1.0,60.458928052539655,18.126340216084994,1.0,1.0,88.97265507227569,12.107065293028272,0.9999999999999999,0.9999999999999999
paraphrase,71.47002481159281,3.078889337200134,0.499796455797814,0.5196857483133628,81.33789397916667,4.976137758669377,0.775184541901867,0.7310161823145316,12.394342946227889,11.656257692000453,0.47596298970635403,0.734431145578514,28.011220585598977,17.138614889920177,0.584566515474372,0.6612354680918983,59.59443646817312,21.46613685289085,0.6470204970485323,0.7312536659698963,87.6056570537721,11.656257692000455,0.47596298970635403,0.7344311455785142
