data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,73.55873761257803,3.184667547731619,1.0,1.0,72.45918077083333,5.017579302814608,1.0,1.0,4.6874551102492275,7.424521477750158,1.0,0.9999999999999999,50.92766474151923,23.123561847330382,1.0,1.0,44.38488014823154,24.047063913382285,1.0,1.0,95.31254488975078,7.424521477750158,1.0,1.0
similarity,64.61577717398812,3.85462055086706,0.35569668349345923,0.3519314505140381,59.33187125,5.3446612681264165,0.21602257924446375,0.2402875609361226,33.40155232158909,15.964420898603,0.06877166316601675,0.07434549231909136,39.997560140023374,21.432590650954268,0.48046726433034503,0.4866987894191364,26.60088753838754,21.97829319736152,0.3641949825190494,0.38261460611593384,66.59844767841092,15.964420898603002,0.06877166316601675,0.07434549231909138
