data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,72.40833382698067,3.144058455254632,1.0,0.9999999999999999,76.57508877083332,5.3765948721819585,1.0,1.0,11.027344927724329,12.107065293028272,0.9999999999999999,1.0,28.513727019736013,14.654030824000738,0.9999999999999999,1.0,60.458928052539655,18.126340216084994,1.0,1.0,88.97265507227569,12.107065293028272,0.9999999999999999,0.9999999999999999
paraphrase,73.0025042351495,2.867159553385593,0.5355659892872535,0.5606788784115895,76.004346075,5.905715555938192,0.8300043421623968,0.840318938680477,12.394342946227889,11.656257692000453,0.47596298970635403,0.734431145578514,28.011220585598977,17.138614889920177,0.584566515474372,0.6612354680918983,59.59443646817312,21.46613685289085,0.6470204970485323,0.7312536659698963,87.6056570537721,11.656257692000455,0.47596298970635403,0.7344311455785142
