data_type,mean(ds),std_dev(ds),corr(ds),rank_corr(ds),mean(bs),std_dev(bs),corr(bs),rank_corr(bs),mean(nli_contrast_ent),std_dev(nli_contrast_ent),corr(nli_contrast_ent),rank_corr(nli_contrast_ent),mean(nli_contrast_neut),std_dev(nli_contrast_neut),corr(nli_contrast_neut),rank_corr(nli_contrast_neut),mean(nli_contrast_cont),std_dev(nli_contrast_cont),corr(nli_contrast_cont),rank_corr(nli_contrast_cont),mean(nli_contrast_agg),std_dev(nli_contrast_agg),corr(nli_contrast_agg),rank_corr(nli_contrast_agg)
base,72.40833382698067,3.144058455254632,1.0,0.9999999999999999,76.57508877083332,5.3765948721819585,1.0,1.0,11.027344927724329,12.107065293028272,0.9999999999999999,1.0,28.513727019736013,14.654030824000738,0.9999999999999999,1.0,60.458928052539655,18.126340216084994,1.0,1.0,88.97265507227569,12.107065293028272,0.9999999999999999,0.9999999999999999
similarity,55.38348358159326,4.257639271334538,0.31226422786759594,0.3134474837505839,63.852530333333334,4.113412319882313,0.38981762917933127,0.30274546312413714,23.31736087009662,15.921604369204841,0.2665075328038404,0.29793692108141295,6.853020512017859,5.5951238269729116,0.07508910787190518,0.05115248411634498,69.82961861788552,19.51055642778016,0.22722584281605016,0.26213628529618216,76.6826391299034,15.921604369204841,0.2665075328038404,0.29793692108141295
